feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Nucleoside.ABC.transporter.cluster	Timepoint	treatment	-8.52346923824668e-07	2.65834840046925e-05	11	11	0.975121589906682	0.999075791261131
AaeAB.efflux.system.for.hydroxylated..aromatic.carboxylic.acids	Timepoint	treatment	-9.78759048095981e-06	4.88490941569049e-06	11	8	0.518808282865859	0.999075791261131
Homoprotocatechuate.degradative.cluster	Timepoint	treatment	-1.21338033841695e-05	7.16988385421521e-06	11	7	0.0916753435250822	0.999075791261131
Autoinducer.2..AI.2..transport.and.processing..lsrACDBFGE.operon.	Timepoint	treatment	-2.24970601430141e-05	1.01652071056804e-05	11	11	0.0296894994792042	0.999075791261131
TAM.transport.system	Timepoint	treatment	-6.60394604113455e-06	2.61081739732686e-06	11	10	0.304992652368149	0.999075791261131
Siderophore.Anthrachelin	Timepoint	treatment	3.90425731554349e-05	2.97051569019522e-05	11	11	0.256457214518889	0.999075791261131
Sulfur.transfer.pathway.CsdAEL	Timepoint	treatment	-6.6100422744451e-06	4.07422922563669e-06	11	10	0.41989985172359	0.999075791261131
Resistance.to.Ethionamide.and.Isoniazid	Timepoint	treatment	-4.6987002716986e-06	5.51711859907991e-06	11	11	0.429178526126234	0.999075791261131
Anaerobic.glycerol.3.phosphate.dehydrogenase.subunits	Timepoint	treatment	1.27907221291634e-07	1.55736904785702e-05	11	11	0.993839025131067	0.999075791261131
X2.phosphoglycolate.salvage	Timepoint	treatment	-3.94016289401212e-06	1.63690744344577e-05	11	11	0.815175375810525	0.999075791261131
Glutamate.fermentation	Timepoint	treatment	1.73861625979743e-05	7.14473558651395e-06	11	10	0.015756608145083	0.999075791261131
Lysine.fermentation	Timepoint	treatment	1.24801081592951e-05	2.32625420846978e-05	11	11	0.62104370448616	0.999075791261131
Rcn.nickel.and.cobalt.homeostasis.system	Timepoint	treatment	-6.62592163577775e-06	4.34449321976198e-06	11	6	0.445711846032078	0.999075791261131
Resistance.to.Capreomycin.and.Viomycin	Timepoint	treatment	3.9410804682519e-06	1.86858790553132e-05	11	11	0.841799627007101	0.999075791261131
Chitobiose	Timepoint	treatment	-6.95615650176008e-06	3.18724163258188e-06	11	9	0.330421548148794	0.999075791261131
Delta.6..desaturase.containing.cluster	Timepoint	treatment	-7.97127147600468e-06	4.20979671424603e-06	11	11	0.385800792125158	0.999075791261131
CytR.regulation	Timepoint	treatment	-5.04715379568241e-06	2.27822511285964e-06	11	11	0.349306839946647	0.999075791261131
GlrKR.two.component.regulatory.system	Timepoint	treatment	-3.83244489113058e-06	2.16043720277023e-06	11	8	0.408678135454003	0.999075791261131
Shikimate.kinase.SK3.cluster	Timepoint	treatment	-2.47077887573899e-06	1.80362629269927e-06	11	7	0.50218614841378	0.999075791261131
Phenylacetyl.CoA.catabolic.pathway..core.	Timepoint	treatment	-1.08302445324369e-05	6.60492825804921e-06	11	11	0.106405407588249	0.999075791261131
Bicyclomycin.resistance.cluster	Timepoint	treatment	-3.36945550976186e-06	2.86951541413791e-06	11	11	0.492662856187831	0.999075791261131
MazEF.toxin.antitoxing..programmed.cell.death..system	Timepoint	treatment	-8.95421096545482e-06	4.94037861937174e-06	11	9	0.627778589545854	0.999075791261131
Homogentisate.pathway	Timepoint	treatment	-4.13024275773021e-06	3.13354847989809e-06	11	11	0.459261972838367	0.999075791261131
Programmed.cell.death.toxin.antitoxin.PezAT	Timepoint	treatment	0.00013148834701477	6.99464888869922e-05	11	11	0.0928297152385932	0.999075791261131
Polyadenylation..bacterial	Timepoint	treatment	-2.07972647359601e-06	2.67996314434212e-06	11	11	0.61248114466104	0.999075791261131
Sulfur.metabolism.related.cluster	Timepoint	treatment	4.61633692609135e-05	5.84992655512589e-05	11	11	0.538083541521891	0.999075791261131
CoA.disulfide.thiol.disulfide.redox.system	Timepoint	treatment	1.2098640245589e-05	1.75819112138627e-05	11	11	0.508716885964355	0.999075791261131
Type.I.secretion.systems.disambiguation	Timepoint	treatment	-4.87485558997924e-06	2.75137835014328e-06	11	10	0.383435668223925	0.999075791261131
S.methylmethionine	Timepoint	treatment	-4.45673790374237e-06	9.01852018689596e-06	11	11	0.621618009221002	0.999075791261131
Ferrous.iron.transporter.EfeUOB..low.pH.induced	Timepoint	treatment	-1.45252999564046e-05	4.78967223043669e-06	11	11	0.596766322019542	0.999075791261131
Phosphoenolpyruvate.phosphomutase	Timepoint	treatment	3.45550973703046e-05	3.0995193940312e-05	11	11	0.321039648561092	0.999075791261131
Heme.and.heme.d1.biosynthesis.from.siroheme	Timepoint	treatment	-3.35789586769567e-06	5.75632721943048e-06	11	8	0.571527387636566	0.999075791261131
Dihydropyrimidine.dehydrogenase	Timepoint	treatment	-5.10407917058179e-06	2.71384790226812e-06	11	9	0.36938445275794	0.999075791261131
dTDP.3.acetamido.3.6.dideoxy.alpha.D.galactose.synthesis	Timepoint	treatment	1.78402284085522e-05	1.80717756514196e-05	11	11	0.370144192440815	0.999075791261131
CMP.legionaminic.acid.synthesis	Timepoint	treatment	-7.59396913355432e-05	0.000167158775899808	11	11	0.660373223399677	0.999075791261131
Hyaluronate.utilization	Timepoint	treatment	-1.75324498071551e-05	2.54907396504648e-05	11	11	0.524780935905114	0.999075791261131
Outer.membrane.porins.in.Pseudomonas.and.Acinetobacter	Timepoint	treatment	4.6244230565759e-05	2.53416241562383e-05	11	11	0.149031830697386	0.999075791261131
ABC.transporter.YeiABEF	Timepoint	treatment	-5.22590954757406e-06	4.364398743596e-06	11	9	0.508995170864415	0.999075791261131
Ribosomal.protein.S12p.Asp.methylthiotransferase	Timepoint	treatment	-2.05375403220959e-07	1.2012447243989e-06	11	10	0.917688790723367	0.999075791261131
Stress.proteins.YciF..YciE	Timepoint	treatment	2.19498178808184e-05	1.34774029693029e-05	11	11	0.137830216302535	0.999075791261131
Copper.uptake.system.CopCD	Timepoint	treatment	-3.7940760322626e-06	1.51192164541335e-06	11	7	0.411054714293551	0.999075791261131
Osmotic.stress.cluster	Timepoint	treatment	-4.82490599993744e-06	1.92274395181704e-06	11	9	0.352641775473169	0.999075791261131
Toxin.antitoxin.replicon.stabilization.systems	Timepoint	treatment	-3.43913983675961e-05	4.59790803092049e-05	11	11	0.489859125935523	0.999075791261131
Glutathionylspermidine.and.Trypanothione	Timepoint	treatment	-7.17699367972075e-06	2.60841264528727e-06	11	6	0.287465419293567	0.999075791261131
NADH.ubiquinone.oxidoreductase.vs..multi.subunit.cation.antiporter	Timepoint	treatment	8.17316285843683e-07	3.18881611219404e-06	11	9	0.849653085762958	0.999075791261131
tRNA.modification..5.oxyacetyl.uridine..cmo5U34.	Timepoint	treatment	-5.00977429245959e-06	3.3584855917634e-06	11	8	0.427085432295673	0.999075791261131
Aminoglycoside.modifying.enzymes..N.acetyltransferases	Timepoint	treatment	-4.06480898920536e-06	7.26750697260341e-06	11	11	0.576243919955793	0.999075791261131
Hydroxyaromatic.decarboxylase.family	Timepoint	treatment	-7.77548275881477e-06	5.10436581069237e-06	11	7	0.227484748228066	0.999075791261131
Aminoglycoside.modifying.enzymes..O.nucleotidyltransferases	Timepoint	treatment	6.55420669249263e-05	2.1631655110412e-05	11	11	0.0319570705439629	0.999075791261131
Fusaric.acid.resistance.cluster	Timepoint	treatment	-2.6886987414249e-06	1.88612712821861e-06	11	4	0.484101171565122	0.999075791261131
Cyanate.hydrolysis	Timepoint	treatment	-1.9601641469731e-06	4.4908678443409e-06	11	10	0.770265809679407	0.999075791261131
Bacterial.pathways.for.dimethylsulfoniopropionate.and.acrylate.catabolism	Timepoint	treatment	-4.176305305968e-06	2.20898099089243e-06	11	8	0.389622106384169	0.999075791261131
Cyanophycin.Metabolism	Timepoint	treatment	-1.69389982157676e-06	1.00543293715695e-05	11	11	0.866584523631373	0.999075791261131
Iron.III..dicitrate.transport.system.Fec	Timepoint	treatment	-4.03218577039454e-06	2.41260480691484e-06	11	8	0.408510824109622	0.999075791261131
Small.efflux.transporters.of.SMR.family	Timepoint	treatment	-1.38848398380942e-06	1.02336160790526e-06	11	7	0.631293622514227	0.999075791261131
X2.aminophenol.Metabolism	Timepoint	treatment	-6.95494708885193e-06	7.71627695512453e-06	11	10	0.367410465113823	0.999075791261131
Outer.membrane.proteases..Omptins.	Timepoint	treatment	-1.89102171883599e-06	3.07667076670303e-06	11	5	0.67274646091914	0.999075791261131
Carbon.monoxide.induced.hydrogenase	Timepoint	treatment	3.17884844318285e-06	7.05852503047035e-06	11	11	0.652747505530727	0.999075791261131
Quorum.sensing.in.Yersinia	Timepoint	treatment	-2.93792006500693e-07	5.3077319483591e-06	11	11	0.957993217735159	0.999075791261131
D.arabinitol.utilization	Timepoint	treatment	9.53648272604692e-07	1.24520944991055e-06	11	6	0.699002560832985	0.999075791261131
Siderophore.Mycobactin	Timepoint	treatment	-2.27866995747681e-06	2.83429673219674e-06	11	10	0.60049251739974	0.999075791261131
Citrate.uptake.cluster	Timepoint	treatment	-4.93791167250978e-06	2.38706876515376e-06	11	8	0.357589146281491	0.999075791261131
Gentisate.pathway	Timepoint	treatment	-2.62486566215743e-06	1.71530385387997e-06	11	5	0.484224939189704	0.999075791261131
TonB.ExbBD.energy.transducing.system	Timepoint	treatment	5.00163419983821e-06	5.02114981044173e-06	11	10	0.40595548108748	0.999075791261131
DNA.repair..bacterial.photolyase	Timepoint	treatment	-2.35854834655225e-06	1.59732442511267e-06	11	8	0.507553227804013	0.999075791261131
Energy.conserving.hydrogenase..ferredoxin.	Timepoint	treatment	3.41183694243576e-05	1.66114066596904e-05	11	11	0.111660137074641	0.999075791261131
Glycine.cleavage.system	Timepoint	treatment	-2.85991014252e-06	1.54846957889931e-06	11	9	0.465012006885229	0.999075791261131
Macrolides..lincosamides..streptogramins..ketolides..oxazolidinones..MLSKO..resistance..rRNA.methylases	Timepoint	treatment	5.24535313711221e-05	2.8946318614905e-05	11	11	0.103390738048011	0.999075791261131
D.alanylation.of.teichoic.acid	Timepoint	treatment	-6.42785333823998e-06	7.47662893237288e-06	11	11	0.39013970150843	0.999075791261131
Vir.like.type.4.secretion.system	Timepoint	treatment	1.71777546702205e-06	8.10200201846885e-06	11	11	0.832126918237824	0.999075791261131
Beta.lactamases.Ambler.class.C	Timepoint	treatment	-2.46038358448557e-06	1.4963774359269e-06	11	6	0.498074804789507	0.999075791261131
Chloramphenicol.resistance	Timepoint	treatment	4.82101312058374e-06	6.65586082001322e-06	11	11	0.470895758531442	0.999075791261131
DNA.sulfur.modification.cluster	Timepoint	treatment	4.68429939118911e-05	7.35569514760696e-05	11	11	0.55573192977585	0.999075791261131
Late.competence	Timepoint	treatment	-2.23465499752401e-05	2.19224900443916e-05	11	11	0.334657587862617	0.999075791261131
Type.4.conjugative.transfer.system..IncI1.type	Timepoint	treatment	-1.56643019481387e-06	1.66556879587368e-06	11	2	0.606622819602484	0.999075791261131
Fatty.acid.metabolism.cluster	Timepoint	treatment	-2.77834691695922e-06	9.72925709347462e-07	11	7	0.527418345929705	0.999075791261131
Carnitine.metabolism.and.transport	Timepoint	treatment	-2.35141910622089e-06	2.81013321522528e-06	11	9	0.589390854236249	0.999075791261131
Oxygen.sensing.diguanylate.cyclase.and.phosphodiesterase.couple.for.c.di.GMP.control	Timepoint	treatment	4.18628202926693e-07	8.14046593186449e-07	11	8	0.824326244489965	0.999075791261131
Cluster.related.to.2.thiouridine.modification.of.tRNAs	Timepoint	treatment	-2.32290846504067e-06	2.02446618180026e-06	11	11	0.527168643158838	0.999075791261131
Lipopolysaccharide.transporter.LptABC	Timepoint	treatment	4.49561930034826e-05	3.07118092928618e-05	11	11	0.238734057206876	0.999075791261131
Beta.lactamases.Ambler.class.A	Timepoint	treatment	2.56767616575246e-05	2.42643918910702e-05	11	11	0.317535035916911	0.999075791261131
Sulfhydrogenase	Timepoint	treatment	1.44145705871926e-05	1.41689216659913e-05	11	11	0.335560230448831	0.999075791261131
D.glucosaminate.utilization	Timepoint	treatment	-2.15458286341097e-06	2.17542399531145e-06	11	5	0.556830210992603	0.999075791261131
Cobalamin.synthesis..Precorin.2.to.Cob.II.yrinate.a.c.diamide..aerobic	Timepoint	treatment	-9.605622166797e-07	2.62976113613982e-06	11	9	0.791496283810503	0.999075791261131
Macrolides..lincosamides..streptogramins..ketolides..oxazolidinones..MLSKO..resistance..enzymatic.degradation	Timepoint	treatment	4.98447141538591e-06	3.47114835850952e-06	11	11	0.438662530243721	0.999075791261131
Multiple.Antibiotic.Resistance.MAR.locus	Timepoint	treatment	-2.96532865624396e-06	1.40752099365963e-06	11	5	0.46245248760666	0.999075791261131
Methionine.Salvage	Timepoint	treatment	-4.67815808850483e-06	3.51010798826757e-06	11	11	0.459974172199637	0.999075791261131
Trans.translation.by.stalled.ribosomes	Timepoint	treatment	3.00024730739905e-06	1.09214591177828e-05	11	11	0.794681555920967	0.999075791261131
Control.of.cell.elongation...division.cycle.in.Bacilli	Timepoint	treatment	-1.37667630225017e-05	1.65957323704353e-05	11	10	0.428254060344354	0.999075791261131
Biosynthesis.of.thiamin.antivitamin.Bacimethrin	Timepoint	treatment	-1.72589198214697e-05	2.00961144097274e-05	11	11	0.432922225525769	0.999075791261131
RSF1010.like.IncQ.broad.host.range.plasmids	Timepoint	treatment	-1.69433393349248e-06	2.09764398532963e-06	11	5	0.617467252583898	0.999075791261131
Periplasmic.nitrate.reductase.EC.1.7.99.4	Timepoint	treatment	-2.40207468774251e-06	1.38735059756209e-06	11	8	0.504736854305274	0.999075791261131
Lysine.fermentation.to.crotonoyl.CoA	Timepoint	treatment	1.82981958435174e-05	1.52108418260841e-05	11	11	0.293644562518646	0.999075791261131
HU.alpha.and.dsDNA.mimic.protein.interaction	Timepoint	treatment	-3.69293780211287e-06	3.96133321918467e-06	11	9	0.567474785389667	0.999075791261131
Tetracycline.resistance..all.mechanisms	Timepoint	treatment	-4.7582837565228e-07	2.45173837278607e-06	11	11	0.886630601063937	0.999075791261131
PEB1..the.major.cell.binding.factor.of.Campylobacter.jejuni	Timepoint	treatment	-2.2612894446409e-05	1.76313949805177e-05	11	11	0.257147254955215	0.999075791261131
Anaerobic.Oxidative.Degradation.of.L.Ornithine	Timepoint	treatment	9.70771305387574e-06	7.55742619786015e-06	11	10	0.198982021372727	0.999075791261131
Cyanobacterial.bypass.in.the.TCA	Timepoint	treatment	-7.47395301836994e-07	6.4619615626778e-07	11	8	0.762440055220821	0.999075791261131
X2.3.diacetamido.2.3.dideoxy.d.mannuronic.acid	Timepoint	treatment	4.6010288648624e-05	1.69874260823767e-05	11	11	0.0535598604692299	0.999075791261131
Possible.heterocyst.differentiation.related.cluster	Timepoint	treatment	-5.02907200666641e-07	7.25566553776715e-07	11	11	0.802128704319507	0.999075791261131
ESAT.6.proteins.secretion.system.in.Firmicutes.extended	Timepoint	treatment	2.84210895715535e-06	1.18485484623452e-05	11	11	0.815805210237794	0.999075791261131
Mevalonate.metabolic.pathway	Timepoint	treatment	-1.67817369646738e-05	1.40572388218452e-05	11	11	0.263066816772534	0.999075791261131
PPE.multigene.family.in.Mycobacterium.tuberculosis.complex..MTBC.	Timepoint	treatment	-4.34234576895666e-06	2.18338006797157e-06	11	6	0.378066523507195	0.999075791261131
Lipid.linked.oligosaccharide.synthesis.related.cluster	Timepoint	treatment	-6.73519124964328e-08	4.2828841339243e-06	11	11	0.990796894072807	0.999075791261131
Quorum.sensing.related.cluster	Timepoint	treatment	-8.17429122823609e-07	1.2548531002316e-06	11	11	0.725056194111359	0.999075791261131
Dehydrogenase.complexes	Timepoint	treatment	1.41537997269487e-05	2.13287500798548e-05	11	11	0.523578012252556	0.999075791261131
Threonine.anaerobic.catabolism.gene.cluster	Timepoint	treatment	-9.39646523194753e-07	6.18280507987004e-07	11	4	0.742417886991898	0.999075791261131
Macrolides..lincosamides..streptogramins..ketolides..oxazolidinones..MLSKO..resistance..ribosomal.protection	Timepoint	treatment	3.42741830840833e-05	2.19835802950954e-05	11	11	0.186999008399116	0.999075791261131
Resistance.to.the.fluoroquinolones.norfloxacin.and.ciprofloxacin	Timepoint	treatment	-7.02419740884074e-07	5.26279759565526e-07	11	7	0.792027010668853	0.999075791261131
Entericidin	Timepoint	treatment	-1.1103059143029e-06	1.16397917518488e-06	11	4	0.662487667491545	0.999075791261131
NADH.ubiquinone.oxidoreductase	Timepoint	treatment	-2.20127619145704e-07	4.40648235056145e-07	11	5	0.895892291480763	0.999075791261131
Malonate.decarboxylase	Timepoint	treatment	1.90297623571578e-06	1.79986406215924e-06	11	10	0.560968967984064	0.999075791261131
Ribitol.utilization	Timepoint	treatment	-1.16743364635524e-07	1.16740500470052e-06	11	11	0.951019150597924	0.999075791261131
Glutathione.ABC.transporter	Timepoint	treatment	-7.61278754304462e-07	7.89637585363606e-07	11	6	0.742011204651173	0.999075791261131
Sucrose.to.levan.conversions	Timepoint	treatment	-1.446820576422e-05	1.10103620912169e-05	11	11	0.253326527440692	0.999075791261131
Siderophore.Yersiniabactin.Biosynthesis	Timepoint	treatment	-5.81550698036796e-07	1.03809140896268e-06	11	5	0.780382003258839	0.999075791261131
ABC.transporter.tungstate..TC.3.A.1.6.2.	Timepoint	treatment	-1.75577428077409e-06	5.43943553426798e-06	11	10	0.760630845877653	0.999075791261131
Multi.subunit.cation.antiporter	Timepoint	treatment	5.79654294932726e-06	3.57430818814689e-06	11	11	0.407696554480557	0.999075791261131
Aminoglycoside.modifying.enzymes..O.phosphotransferases	Timepoint	treatment	-1.41606933466208e-06	4.097885881201e-06	11	10	0.803710854033152	0.999075791261131
ABC.transporter.YxeMNO	Timepoint	treatment	-3.59417434342088e-07	1.26562596428933e-06	11	11	0.86300182628558	0.999075791261131
Oxygen.sensing.two.component.regulatory.system.NreABC	Timepoint	treatment	-5.19709799080095e-07	9.79155121014156e-07	11	9	0.794094930689514	0.999075791261131
DNA.phosphorothioation.dependent.restriction.system.DptFGH	Timepoint	treatment	-2.94804477190008e-06	5.65786834915885e-06	11	10	0.614654846772074	0.999075791261131
Integrons	Timepoint	treatment	9.00449179195253e-06	7.39945594319501e-06	11	11	0.224316123275402	0.999075791261131
Exosporium	Timepoint	treatment	-2.17338098906421e-06	1.17145470975521e-06	11	7	0.527639145620432	0.999075791261131
Electron.bifurcating.caffeyl.CoA.reductase.Etf.complex	Timepoint	treatment	1.74171355950281e-07	9.53770307756366e-07	11	11	0.920983979209695	0.999075791261131
Na....H....antiporter	Timepoint	treatment	1.06143931348299e-05	1.04435273089669e-05	11	5	0.313091196234792	0.999075791261131
Alpha.acetolactate.operon	Timepoint	treatment	-4.12500632423193e-06	5.37680470180219e-06	11	9	0.47234380498407	0.999075791261131
X2.O.alpha.mannosyl.D.glycerate.utilization	Timepoint	treatment	-1.48292719067021e-06	1.48801295269893e-06	11	11	0.605441435527822	0.999075791261131
Pterin.synthesis.related.cluster	Timepoint	treatment	-6.50945232555214e-07	8.71366530105184e-07	11	10	0.7563038580168	0.999075791261131
Siderophore.Pyoverdine	Timepoint	treatment	9.38431226783866e-07	7.30820383571247e-07	11	6	0.720539406188191	0.999075791261131
Dissimilatory.nitrite.reductase	Timepoint	treatment	6.59623571541319e-07	7.92208130653426e-07	11	8	0.76132982646463	0.999075791261131
Listeria.surface.proteins..Internalin.like.proteins	Timepoint	treatment	1.07474873442086e-05	9.06017663006148e-06	11	11	0.237049421944914	0.999075791261131
Mechanisms.of.PAS.resistance	Timepoint	treatment	-3.75495396140987e-06	2.38167370727828e-06	11	11	0.422410424968732	0.999075791261131
Resistance.to.chromium.compounds	Timepoint	treatment	-2.27400503235352e-06	4.69259252821087e-06	11	11	0.680150506496098	0.999075791261131
Vancomycin.resistance..D.Ala.D.Ser..D.Ala.Lac.ligases	Timepoint	treatment	1.09233701934506e-05	6.06837731680542e-06	11	11	0.092469463793865	0.999075791261131
Lipopolysaccharide.related.cluster.in.Alphaproteobacteria	Timepoint	treatment	-1.09174802648784e-06	7.79034790026028e-07	11	8	0.686661178684466	0.999075791261131
EcsAB.transporter.affecting.expression.and.secretion.of.secretory.preproteins	Timepoint	treatment	-1.02966532581706e-05	8.74967804239982e-06	11	11	0.240343849840064	0.999075791261131
Methylhydantoinase	Timepoint	treatment	8.91906503225499e-06	4.22410211581966e-06	11	11	0.357279106259948	0.999075791261131
Poly.gamma.glutamate.biosynthesis	Timepoint	treatment	8.98909434817363e-06	3.8277220224077e-06	11	11	0.29322760232188	0.999075791261131
Glycyl.tRNA.synthetase	Timepoint	treatment	-4.24089426148257e-06	1.86251511203772e-06	11	10	0.377958777495932	0.999075791261131
tRNA.aminoacylation..Pyr	Timepoint	treatment	-2.3381296493231e-06	2.11316754214822e-06	11	6	0.530093723554262	0.999075791261131
Hydrolysis.of.sphingomyelin	Timepoint	treatment	6.66555932441431e-06	4.4452992133749e-06	11	11	0.330717601862373	0.999075791261131
Vancomycin.resistance..D.Ala.D.Ala.dipeptidases.and.carboxypeptidases	Timepoint	treatment	1.87497706172636e-05	4.48556920184157e-06	11	11	0.248895801684149	0.999075791261131
Glutathione.analogs..mycothiol	Timepoint	treatment	6.56063025509783e-07	2.19504123032893e-06	11	7	0.830382381421317	0.999075791261131
Alginate.biosynthesis	Timepoint	treatment	-1.40658257027419e-07	5.15870913945519e-07	11	6	0.921265857982998	0.999075791261131
Dipicolinate.Synthesis	Timepoint	treatment	6.66676892410211e-06	6.36986063874794e-06	11	11	0.303456570727322	0.999075791261131
Efflux.ABC.transporters.BmrCD.and.LmrCD.involved.in.multidrug.resistance	Timepoint	treatment	2.95189225433724e-07	9.58403750114155e-07	11	11	0.86922473595738	0.999075791261131
Cysteine.dioxygenase.containing.cluster.1	Timepoint	treatment	-3.70814791238536e-06	1.7915542421196e-06	11	8	0.400306935733145	0.999075791261131
Sulfate.assimilation.related.cluster	Timepoint	treatment	1.23247232866554e-07	1.02530988295779e-06	11	7	0.944481575748507	0.999075791261131
Cell.invasion.related.virulence.operon.MCE	Timepoint	treatment	-4.32548410915673e-07	4.78199463793425e-07	11	1	0.835572523724902	0.999075791261131
Bacillithiol.synthesis	Timepoint	treatment	-2.31121614969008e-07	5.83570703819076e-07	11	6	0.883678277830612	0.999075791261131
Glycerol.fermentation.to.1.3.propanediol	Timepoint	treatment	2.11423739547308e-06	2.21784921690163e-06	11	10	0.565138445874153	0.999075791261131
Desulfovibrio.high.molecular.weight.cytochrome.cluster	Timepoint	treatment	-1.13867612195663e-06	1.67044417935233e-06	11	6	0.680856932852361	0.999075791261131
AttEFGH.ABC.Transport.System	Timepoint	treatment	-3.12332029486587e-07	3.99729801103877e-07	11	5	0.872846982169861	0.999075791261131
HMG.CoA.Synthesis	Timepoint	treatment	-1.0271770700052e-06	9.11059303943144e-07	11	7	0.680247706735608	0.999075791261131
Pyrroloquinoline.Quinone.biosynthesis	Timepoint	treatment	-1.03958644621491e-07	2.84985664981497e-07	11	4	0.944268511020885	0.999075791261131
Chlorophyll.Biosynthesis.in.plants.and.prokaryotes	Timepoint	treatment	-4.60290291880106e-06	5.93069427637121e-06	11	9	0.447753743220486	0.999075791261131
Hopanoid.biosynthesis	Timepoint	treatment	1.53178531034382e-07	1.02570891878821e-06	11	10	0.93137279739395	0.999075791261131
Siderophore.pyochelin	Timepoint	treatment	1.1548576678292e-06	8.92128105056385e-07	11	6	0.667781473889311	0.999075791261131
Sulfate.reduction.associated.complexes	Timepoint	treatment	-1.86284732790245e-06	3.21776320990019e-06	11	11	0.686664142381085	0.999075791261131
Adhesins.in.Staphylococcus	Timepoint	treatment	-8.26634655799811e-07	2.34727482567086e-06	11	10	0.801328576723491	0.999075791261131
Fosfomycin.resistance	Timepoint	treatment	-3.24411312199848e-07	3.58649602281192e-07	11	1	0.878516323129	0.999075791261131
Plasmid.replication	Timepoint	treatment	1.72969578814431e-07	4.77131312607042e-07	11	8	0.909205112964864	0.999075791261131
Glycerol.ABC.transporter	Timepoint	treatment	-1.92995484026869e-08	6.05826740962579e-07	11	9	0.988793265663355	0.999075791261131
An.Arabinose.Sensor	Timepoint	treatment	-7.00477313999331e-09	1.06833646804382e-06	11	9	0.996896863714692	0.999075791261131
Mycobacterial.gene.cluster.associated.with.resistance.against.FAS.II.antibiotics	Timepoint	treatment	-8.31044867332045e-08	2.67617009765066e-07	11	2	0.951647735259965	0.999075791261131
Acyclic.terpene.utilization	Timepoint	treatment	-2.00078256341219e-07	2.48229247840379e-07	11	3	0.925682640148048	0.999075791261131
Polysulfide.reductase.EC.1.12.98.4.and.Thiosulfate.reductase	Timepoint	treatment	-2.16274213483854e-07	2.39099740769382e-07	11	1	0.924567402745312	0.999075791261131
Modification.of.eukaryotic.initiation.factor.5A	Timepoint	treatment	1.43430668848938e-05	1.22402523809897e-05	11	6	0.294500365002679	0.999075791261131
Pyrrolysine	Timepoint	treatment	-5.30258592765939e-07	3.00750961349322e-07	11	4	0.874483483291722	0.999075791261131
BOX.elements.in.Streptococci	Timepoint	treatment	-1.45704428721046e-06	2.23252391159592e-06	11	9	0.665941077176328	0.999075791261131
G.protein.coupled.receptor..GPCR..system.in.Actinobacteria	Timepoint	treatment	2.85477182398387e-07	3.22722558413438e-07	11	3	0.894858252021459	0.999075791261131
Transcription.factors..cyanobacterial.RpoD.like.sigma.factors	Timepoint	treatment	5.16259184059017e-07	3.27693094755155e-07	11	6	0.86274044061432	0.999075791261131
Mycobacterial.lipoproteins..LPR.group.	Timepoint	treatment	-1.90725842420373e-06	1.98018456718761e-06	11	8	0.573150201768529	0.999075791261131
Actinobacterial.signal.transduction.system.MtrAB.LpqB	Timepoint	treatment	-4.4794096275991e-07	8.85264740284124e-07	11	7	0.811564322718714	0.999075791261131
Beta.lactamases.Ambler.class.D	Timepoint	treatment	-1.38193485137973e-07	3.51708601623714e-07	11	4	0.925505421955575	0.999075791261131
VraTSR.and.LiaFSR.three.component.regulatory.systems	Timepoint	treatment	-6.14906509524373e-06	9.47466749278048e-06	11	11	0.517587060623605	0.999075791261131
O.methyl.phosphoramidate.modification.in.capsular.polysaccharide	Timepoint	treatment	7.85943087978897e-07	5.52957008698846e-07	11	8	0.7683423365711	0.999075791261131
Phosphatidylinositol.mannosides.biosynthesis.related.cluster	Timepoint	treatment	5.31316010638608e-07	8.85359322978897e-07	11	10	0.789929780910257	0.999075791261131
ATP.dependent.Nuclease	Timepoint	treatment	3.00676969059516e-06	3.94755407656325e-06	11	7	0.599595709428994	0.999075791261131
Degradation.of.branched.chain.amino.acids.and.alpha.keto.acids..Leu..Val.	Timepoint	treatment	3.17583156781775e-07	2.78236990661375e-07	11	8	0.902027225668737	0.999075791261131
Lipoylation.related.cluster	Timepoint	treatment	-3.70676510253004e-06	4.43283007336027e-06	11	11	0.605652006655351	0.999075791261131
Fatty.acid.catabolic.operon.fadN.fadA.fadE..yusJKL.	Timepoint	treatment	3.11134853463419e-07	5.5204528003948e-07	11	9	0.857949132013135	0.999075791261131
Mycobacterial.FadD.proteins..fatty.acid.CoA..and.AMP..ligases.	Timepoint	treatment	3.74179319570076e-07	1.64617259258085e-07	11	5	0.940179640517749	0.999075791261131
Cholesterol.catabolism	Timepoint	treatment	-2.74710033024825e-08	3.38701575152019e-07	11	4	0.981133520676586	0.999075791261131
Amidase.clustered.with.urea.and.nitrile.hydratase.functions	Timepoint	treatment	-3.09872223363849e-07	2.31001868075216e-07	11	2	0.916051764235721	0.999075791261131
Nitrogen.fixation	Timepoint	treatment	2.13296057949181e-06	2.11716662638194e-06	11	10	0.555646437727409	0.999075791261131
The.Chv.two.component.regulatory.system	Timepoint	treatment	-2.70185551669301e-07	5.24123142479078e-07	11	5	0.870842547157759	0.999075791261131
Teicoplanin.resistance.in.Staphylococci	Timepoint	treatment	-5.71903674318865e-07	8.27650295075596e-07	11	3	0.775393695356016	0.999075791261131
