"row"	"column"	"cor"	"p"
"565"	"1103_V6_D29_CTAB_DNA"	"3218_V6_D29"	0.89555150179487	0
"566"	"1103_V6_D29"	"3218_V6_D29"	0.946905564798549	0
"567"	"1103_V6_D29_PowerFecal_DNA"	"3218_V6_D29"	0.917033739933334	0
"568"	"2103_V2_D1_CTAB_DNA"	"3218_V6_D29"	0.953790069403318	0
"569"	"2103_V2_D1"	"3218_V6_D29"	0.959944962081139	0
"570"	"2103_V2_D1_PowerFecal_DNA"	"3218_V6_D29"	0.945348863937279	0
"571"	"2103_V6_D29_CTAB_DNA"	"3218_V6_D29"	0.944835125351439	0
"572"	"2103_V6_D29"	"3218_V6_D29"	0.904370346843751	0
"573"	"2103_V6_D29_PowerFecal_DNA"	"3218_V6_D29"	0.933498270503664	0
"574"	"2202_V2_D1_CTAB_DNA"	"3218_V6_D29"	0.931802088309741	0
"575"	"2202_V2_D1"	"3218_V6_D29"	0.942279525664825	0
"576"	"2202_V2_D1_PowerFecal_DNA"	"3218_V6_D29"	0.917477433255276	0
"577"	"2202_V5_D22_CTAB_DNA"	"3218_V6_D29"	0.909669730884758	0
"578"	"2202_V5_D22"	"3218_V6_D29"	0.954977469523297	0
"579"	"2202_V5_D22_PowerFecal_DNA"	"3218_V6_D29"	0.896175860514734	0
"580"	"3204_V2_D1_CTAB_DNA"	"3218_V6_D29"	0.886861511521577	0
"581"	"3204_V2_D1"	"3218_V6_D29"	0.95786115885902	0
"582"	"3204_V2_D1_PowerFecal_DNA"	"3218_V6_D29"	0.898570396811961	0
"583"	"3204_V6_D29_CTAB_DNA"	"3218_V6_D29"	0.904857723848369	0
"584"	"3204_V6_D29"	"3218_V6_D29"	0.938959604115345	0
"585"	"3204_V6_D29_PowerFecal_DNA"	"3218_V6_D29"	0.922254803171774	0
"586"	"3216_V2_D1_CTAB_DNA"	"3218_V6_D29"	0.970661715209739	0
"587"	"3216_V2_D1"	"3218_V6_D29"	0.967038609282481	0
"588"	"3216_V2_D1_PowerFecal_DNA"	"3218_V6_D29"	0.979444353296715	0
"589"	"3216_V6_D29_CTAB_DNA"	"3218_V6_D29"	0.963763632325015	0
"590"	"3216_V6_D29"	"3218_V6_D29"	0.995371325407116	0
"591"	"3216_V6_D29_PowerFecal_DNA"	"3218_V6_D29"	0.979448121289312	0
"592"	"3218_V2_D1_CTAB_DNA"	"3218_V6_D29"	0.980761252280971	0
"593"	"3218_V2_D1"	"3218_V6_D29"	0.95817728018278	0
"594"	"3218_V2_D1_PowerFecal_DNA"	"3218_V6_D29"	0.89540364925795	0
"595"	"3218_V6_D29_CTAB_DNA"	"3218_V6_D29"	0.992757469597584	0
"596"	"1103_V2_D1_CTAB_DNA"	"3218_V6_D29_PowerFecal_DNA"	NA	NA
"597"	"1103_V2_D1"	"3218_V6_D29_PowerFecal_DNA"	NA	NA
"598"	"1103_V2_D1_PowerFecal_DNA"	"3218_V6_D29_PowerFecal_DNA"	NA	NA
"599"	"1103_V6_D29_CTAB_DNA"	"3218_V6_D29_PowerFecal_DNA"	NA	NA
"600"	"1103_V6_D29"	"3218_V6_D29_PowerFecal_DNA"	NA	NA
"601"	"1103_V6_D29_PowerFecal_DNA"	"3218_V6_D29_PowerFecal_DNA"	NA	NA
"602"	"2103_V2_D1_CTAB_DNA"	"3218_V6_D29_PowerFecal_DNA"	NA	NA
"603"	"2103_V2_D1"	"3218_V6_D29_PowerFecal_DNA"	NA	NA
"604"	"2103_V2_D1_PowerFecal_DNA"	"3218_V6_D29_PowerFecal_DNA"	NA	NA
"605"	"2103_V6_D29_CTAB_DNA"	"3218_V6_D29_PowerFecal_DNA"	NA	NA
"606"	"2103_V6_D29"	"3218_V6_D29_PowerFecal_DNA"	NA	NA
"607"	"2103_V6_D29_PowerFecal_DNA"	"3218_V6_D29_PowerFecal_DNA"	NA	NA
"608"	"2202_V2_D1_CTAB_DNA"	"3218_V6_D29_PowerFecal_DNA"	NA	NA
"609"	"2202_V2_D1"	"3218_V6_D29_PowerFecal_DNA"	NA	NA
"610"	"2202_V2_D1_PowerFecal_DNA"	"3218_V6_D29_PowerFecal_DNA"	NA	NA
"611"	"2202_V5_D22_CTAB_DNA"	"3218_V6_D29_PowerFecal_DNA"	NA	NA
"612"	"2202_V5_D22"	"3218_V6_D29_PowerFecal_DNA"	NA	NA
"613"	"2202_V5_D22_PowerFecal_DNA"	"3218_V6_D29_PowerFecal_DNA"	NA	NA
"614"	"3204_V2_D1_CTAB_DNA"	"3218_V6_D29_PowerFecal_DNA"	NA	NA
"615"	"3204_V2_D1"	"3218_V6_D29_PowerFecal_DNA"	NA	NA
"616"	"3204_V2_D1_PowerFecal_DNA"	"3218_V6_D29_PowerFecal_DNA"	NA	NA
"617"	"3204_V6_D29_CTAB_DNA"	"3218_V6_D29_PowerFecal_DNA"	NA	NA
"618"	"3204_V6_D29"	"3218_V6_D29_PowerFecal_DNA"	NA	NA
"619"	"3204_V6_D29_PowerFecal_DNA"	"3218_V6_D29_PowerFecal_DNA"	NA	NA
"620"	"3216_V2_D1_CTAB_DNA"	"3218_V6_D29_PowerFecal_DNA"	NA	NA
"621"	"3216_V2_D1"	"3218_V6_D29_PowerFecal_DNA"	NA	NA
"622"	"3216_V2_D1_PowerFecal_DNA"	"3218_V6_D29_PowerFecal_DNA"	NA	NA
"623"	"3216_V6_D29_CTAB_DNA"	"3218_V6_D29_PowerFecal_DNA"	NA	NA
"624"	"3216_V6_D29"	"3218_V6_D29_PowerFecal_DNA"	NA	NA
"625"	"3216_V6_D29_PowerFecal_DNA"	"3218_V6_D29_PowerFecal_DNA"	NA	NA
"626"	"3218_V2_D1_CTAB_DNA"	"3218_V6_D29_PowerFecal_DNA"	NA	NA
"627"	"3218_V2_D1"	"3218_V6_D29_PowerFecal_DNA"	NA	NA
"628"	"3218_V2_D1_PowerFecal_DNA"	"3218_V6_D29_PowerFecal_DNA"	NA	NA
"629"	"3218_V6_D29_CTAB_DNA"	"3218_V6_D29_PowerFecal_DNA"	NA	NA
"630"	"3218_V6_D29"	"3218_V6_D29_PowerFecal_DNA"	NA	NA
"631"	"1103_V2_D1_CTAB_DNA"	"AM_ST7_DNA"	0.735569543438617	0
"632"	"1103_V2_D1"	"AM_ST7_DNA"	0.781733803917492	0
"633"	"1103_V2_D1_PowerFecal_DNA"	"AM_ST7_DNA"	0.738041471594445	0
"634"	"1103_V6_D29_CTAB_DNA"	"AM_ST7_DNA"	0.651391215870779	0
"635"	"1103_V6_D29"	"AM_ST7_DNA"	0.751329098505565	0
"636"	"1103_V6_D29_PowerFecal_DNA"	"AM_ST7_DNA"	0.7412033271263	0
"637"	"2103_V2_D1_CTAB_DNA"	"AM_ST7_DNA"	0.812974010146528	0
"638"	"2103_V2_D1"	"AM_ST7_DNA"	0.820240895784951	0
"639"	"2103_V2_D1_PowerFecal_DNA"	"AM_ST7_DNA"	0.788736114526677	0
"640"	"2103_V6_D29_CTAB_DNA"	"AM_ST7_DNA"	0.749849772039469	0
"641"	"2103_V6_D29"	"AM_ST7_DNA"	0.806280137825678	0
"642"	"2103_V6_D29_PowerFecal_DNA"	"AM_ST7_DNA"	0.768247035269003	0
"643"	"2202_V2_D1_CTAB_DNA"	"AM_ST7_DNA"	0.692269982472464	0
"644"	"2202_V2_D1"	"AM_ST7_DNA"	0.72434978361761	0
"645"	"2202_V2_D1_PowerFecal_DNA"	"AM_ST7_DNA"	0.673532325758792	0
"646"	"2202_V5_D22_CTAB_DNA"	"AM_ST7_DNA"	0.682326063594405	0
"647"	"2202_V5_D22"	"AM_ST7_DNA"	0.749278650217546	0
"648"	"2202_V5_D22_PowerFecal_DNA"	"AM_ST7_DNA"	0.682404470923448	0
"649"	"3204_V2_D1_CTAB_DNA"	"AM_ST7_DNA"	0.640553982756736	0
"650"	"3204_V2_D1"	"AM_ST7_DNA"	0.755117192527785	0
"651"	"3204_V2_D1_PowerFecal_DNA"	"AM_ST7_DNA"	0.656209002050758	0
"652"	"3204_V6_D29_CTAB_DNA"	"AM_ST7_DNA"	0.67023242671807	0
"653"	"3204_V6_D29"	"AM_ST7_DNA"	0.695360862995659	0
"654"	"3204_V6_D29_PowerFecal_DNA"	"AM_ST7_DNA"	0.67453617559228	0
"655"	"3216_V2_D1_CTAB_DNA"	"AM_ST7_DNA"	0.686984240727471	0
"656"	"3216_V2_D1"	"AM_ST7_DNA"	0.682800287324974	0
"657"	"3216_V2_D1_PowerFecal_DNA"	"AM_ST7_DNA"	0.71060001769489	0
"658"	"3216_V6_D29_CTAB_DNA"	"AM_ST7_DNA"	0.75335600182966	0
"659"	"3216_V6_D29"	"AM_ST7_DNA"	0.750654100173744	0
"660"	"3216_V6_D29_PowerFecal_DNA"	"AM_ST7_DNA"	0.758905017926496	0
"661"	"3218_V2_D1_CTAB_DNA"	"AM_ST7_DNA"	0.788270802576587	0
"662"	"3218_V2_D1"	"AM_ST7_DNA"	0.833225428282875	0
"663"	"3218_V2_D1_PowerFecal_DNA"	"AM_ST7_DNA"	0.837969825586377	0
"664"	"3218_V6_D29_CTAB_DNA"	"AM_ST7_DNA"	0.723056954790359	0
"665"	"3218_V6_D29"	"AM_ST7_DNA"	0.754068004278358	0
"666"	"3218_V6_D29_PowerFecal_DNA"	"AM_ST7_DNA"	NA	NA
"667"	"1103_V2_D1_CTAB_DNA"	"AM_ST7"	0.723763534438833	0
"668"	"1103_V2_D1"	"AM_ST7"	0.770999550132904	0
"669"	"1103_V2_D1_PowerFecal_DNA"	"AM_ST7"	0.72757296578985	0
"670"	"1103_V6_D29_CTAB_DNA"	"AM_ST7"	0.640689275971563	0
"671"	"1103_V6_D29"	"AM_ST7"	0.740022440963801	0
"672"	"1103_V6_D29_PowerFecal_DNA"	"AM_ST7"	0.732680167319895	0
"673"	"2103_V2_D1_CTAB_DNA"	"AM_ST7"	0.801834396542931	0
"674"	"2103_V2_D1"	"AM_ST7"	0.809081045490747	0
"675"	"2103_V2_D1_PowerFecal_DNA"	"AM_ST7"	0.779294567223928	0
"676"	"2103_V6_D29_CTAB_DNA"	"AM_ST7"	0.737074574195214	0
"677"	"2103_V6_D29"	"AM_ST7"	0.793552018913527	0
"678"	"2103_V6_D29_PowerFecal_DNA"	"AM_ST7"	0.758811284879135	0
"679"	"2202_V2_D1_CTAB_DNA"	"AM_ST7"	0.680824406547598	0
"680"	"2202_V2_D1"	"AM_ST7"	0.711917986465721	0
"681"	"2202_V2_D1_PowerFecal_DNA"	"AM_ST7"	0.662390217772439	0
"682"	"2202_V5_D22_CTAB_DNA"	"AM_ST7"	0.671724141178005	0
"683"	"2202_V5_D22"	"AM_ST7"	0.738270406006911	0
"684"	"2202_V5_D22_PowerFecal_DNA"	"AM_ST7"	0.673241484562407	0
"685"	"3204_V2_D1_CTAB_DNA"	"AM_ST7"	0.629554168725499	0
"686"	"3204_V2_D1"	"AM_ST7"	0.741594050272124	0
"687"	"3204_V2_D1_PowerFecal_DNA"	"AM_ST7"	0.6452697096472	0
"688"	"3204_V6_D29_CTAB_DNA"	"AM_ST7"	0.658676970834828	0
"689"	"3204_V6_D29"	"AM_ST7"	0.68201671217235	0
"690"	"3204_V6_D29_PowerFecal_DNA"	"AM_ST7"	0.662743537567249	0
"691"	"3216_V2_D1_CTAB_DNA"	"AM_ST7"	0.673062349717548	0
"692"	"3216_V2_D1"	"AM_ST7"	0.668436278558231	0
"693"	"3216_V2_D1_PowerFecal_DNA"	"AM_ST7"	0.697148655559005	0
"694"	"3216_V6_D29_CTAB_DNA"	"AM_ST7"	0.738369951088722	0
"695"	"3216_V6_D29"	"AM_ST7"	0.735939005506591	0
"696"	"3216_V6_D29_PowerFecal_DNA"	"AM_ST7"	0.74481375356409	0
"697"	"3218_V2_D1_CTAB_DNA"	"AM_ST7"	0.771089218834198	0
"698"	"3218_V2_D1"	"AM_ST7"	0.821203378866625	0
"699"	"3218_V2_D1_PowerFecal_DNA"	"AM_ST7"	0.831154469058866	0
"700"	"3218_V6_D29_CTAB_DNA"	"AM_ST7"	0.708854264353525	0
"701"	"3218_V6_D29"	"AM_ST7"	0.739701343476766	0
"702"	"3218_V6_D29_PowerFecal_DNA"	"AM_ST7"	NA	NA
"703"	"AM_ST7_DNA"	"AM_ST7"	0.998531562136571	0
"704"	"1103_V2_D1_CTAB_DNA"	"FP_ST38_DNA"	0.797767534859996	0
"705"	"1103_V2_D1"	"FP_ST38_DNA"	0.764052108600721	0
"706"	"1103_V2_D1_PowerFecal_DNA"	"FP_ST38_DNA"	0.770652063503414	0
"707"	"1103_V6_D29_CTAB_DNA"	"FP_ST38_DNA"	0.753047859824169	0
"708"	"1103_V6_D29"	"FP_ST38_DNA"	0.814043157277431	0
"709"	"1103_V6_D29_PowerFecal_DNA"	"FP_ST38_DNA"	0.781270937220702	0
"710"	"2103_V2_D1_CTAB_DNA"	"FP_ST38_DNA"	0.852080912307669	0
"711"	"2103_V2_D1"	"FP_ST38_DNA"	0.864434912437941	0
"712"	"2103_V2_D1_PowerFecal_DNA"	"FP_ST38_DNA"	0.833143406692392	0
"713"	"2103_V6_D29_CTAB_DNA"	"FP_ST38_DNA"	0.836481424991567	0
"714"	"2103_V6_D29"	"FP_ST38_DNA"	0.844719750021106	0
"715"	"2103_V6_D29_PowerFecal_DNA"	"FP_ST38_DNA"	0.830902953452435	0
"716"	"2202_V2_D1_CTAB_DNA"	"FP_ST38_DNA"	0.795055595155972	0
"717"	"2202_V2_D1"	"FP_ST38_DNA"	0.809830822804541	0
"718"	"2202_V2_D1_PowerFecal_DNA"	"FP_ST38_DNA"	0.778977967339055	0
"719"	"2202_V5_D22_CTAB_DNA"	"FP_ST38_DNA"	0.772667551946755	0
"720"	"2202_V5_D22"	"FP_ST38_DNA"	0.820844410155536	0
"721"	"2202_V5_D22_PowerFecal_DNA"	"FP_ST38_DNA"	0.760644541207273	0
"722"	"3204_V2_D1_CTAB_DNA"	"FP_ST38_DNA"	0.745716217451432	0
"723"	"3204_V2_D1"	"FP_ST38_DNA"	0.831504365516082	0
"724"	"3204_V2_D1_PowerFecal_DNA"	"FP_ST38_DNA"	0.767791153233216	0
"725"	"3204_V6_D29_CTAB_DNA"	"FP_ST38_DNA"	0.768016650633427	0
"726"	"3204_V6_D29"	"FP_ST38_DNA"	0.789886584670289	0
"727"	"3204_V6_D29_PowerFecal_DNA"	"FP_ST38_DNA"	0.783307601952264	0
"728"	"3216_V2_D1_CTAB_DNA"	"FP_ST38_DNA"	0.782305832871884	0
"729"	"3216_V2_D1"	"FP_ST38_DNA"	0.776504148014575	0
"730"	"3216_V2_D1_PowerFecal_DNA"	"FP_ST38_DNA"	0.792827135947244	0
"731"	"3216_V6_D29_CTAB_DNA"	"FP_ST38_DNA"	0.821986317940269	0
"732"	"3216_V6_D29"	"FP_ST38_DNA"	0.837028798146479	0
"733"	"3216_V6_D29_PowerFecal_DNA"	"FP_ST38_DNA"	0.831762644159523	0
"734"	"3218_V2_D1_CTAB_DNA"	"FP_ST38_DNA"	0.84513416723241	0
"735"	"3218_V2_D1"	"FP_ST38_DNA"	0.862219072545268	0
"736"	"3218_V2_D1_PowerFecal_DNA"	"FP_ST38_DNA"	0.803263820728369	0
"737"	"3218_V6_D29_CTAB_DNA"	"FP_ST38_DNA"	0.842418759660408	0
"738"	"3218_V6_D29"	"FP_ST38_DNA"	0.858890681681285	0
"739"	"3218_V6_D29_PowerFecal_DNA"	"FP_ST38_DNA"	NA	NA
"740"	"AM_ST7_DNA"	"FP_ST38_DNA"	0.675012834914541	0
"741"	"AM_ST7"	"FP_ST38_DNA"	0.661860743384271	0
"742"	"1103_V2_D1_CTAB_DNA"	"FP_ST38"	0.802122428175496	0
"743"	"1103_V2_D1"	"FP_ST38"	0.7685213211145	0
"744"	"1103_V2_D1_PowerFecal_DNA"	"FP_ST38"	0.774999107184401	0
"745"	"1103_V6_D29_CTAB_DNA"	"FP_ST38"	0.75708814706999	0
"746"	"1103_V6_D29"	"FP_ST38"	0.818469352249667	0
"747"	"1103_V6_D29_PowerFecal_DNA"	"FP_ST38"	0.785745083763502	0
"748"	"2103_V2_D1_CTAB_DNA"	"FP_ST38"	0.856834537516777	0
"749"	"2103_V2_D1"	"FP_ST38"	0.869111625253799	0
"750"	"2103_V2_D1_PowerFecal_DNA"	"FP_ST38"	0.837908800108828	0
"751"	"2103_V6_D29_CTAB_DNA"	"FP_ST38"	0.840982220042101	0
"752"	"2103_V6_D29"	"FP_ST38"	0.849615547731079	0
"753"	"2103_V6_D29_PowerFecal_DNA"	"FP_ST38"	0.835572075266925	0
"754"	"2202_V2_D1_CTAB_DNA"	"FP_ST38"	0.799069615373621	0
"755"	"2202_V2_D1"	"FP_ST38"	0.814144383015323	0
"756"	"2202_V2_D1_PowerFecal_DNA"	"FP_ST38"	0.783028108640161	0
"757"	"2202_V5_D22_CTAB_DNA"	"FP_ST38"	0.776899134060082	0
"758"	"2202_V5_D22"	"FP_ST38"	0.825139634208221	0
"759"	"2202_V5_D22_PowerFecal_DNA"	"FP_ST38"	0.764926139128613	0
"760"	"3204_V2_D1_CTAB_DNA"	"FP_ST38"	0.749683256558185	0
"761"	"3204_V2_D1"	"FP_ST38"	0.835520384728969	0
"762"	"3204_V2_D1_PowerFecal_DNA"	"FP_ST38"	0.771772451417045	0
"763"	"3204_V6_D29_CTAB_DNA"	"FP_ST38"	0.772011724384818	0
"764"	"3204_V6_D29"	"FP_ST38"	0.793246585911181	0
"765"	"3204_V6_D29_PowerFecal_DNA"	"FP_ST38"	0.787260907464949	0
"766"	"3216_V2_D1_CTAB_DNA"	"FP_ST38"	0.786235128901638	0
"767"	"3216_V2_D1"	"FP_ST38"	0.780288072904735	0
"768"	"3216_V2_D1_PowerFecal_DNA"	"FP_ST38"	0.796851454444452	0
"769"	"3216_V6_D29_CTAB_DNA"	"FP_ST38"	0.826011249232906	0
"770"	"3216_V6_D29"	"FP_ST38"	0.841141964344029	0
"771"	"3216_V6_D29_PowerFecal_DNA"	"FP_ST38"	0.835889965312653	0
"772"	"3218_V2_D1_CTAB_DNA"	"FP_ST38"	0.849332599951015	0
"773"	"3218_V2_D1"	"FP_ST38"	0.866182987119837	0
"774"	"3218_V2_D1_PowerFecal_DNA"	"FP_ST38"	0.807627960112333	0
"775"	"3218_V6_D29_CTAB_DNA"	"FP_ST38"	0.845979208178353	0
"776"	"3218_V6_D29"	"FP_ST38"	0.862843783217551	0
"777"	"3218_V6_D29_PowerFecal_DNA"	"FP_ST38"	NA	NA
"778"	"AM_ST7_DNA"	"FP_ST38"	0.679204691392279	0
"779"	"AM_ST7"	"FP_ST38"	0.66602797468452	0
"780"	"FP_ST38_DNA"	"FP_ST38"	0.999867559998025	0
"781"	"1103_V2_D1_CTAB_DNA"	"LC_ST100_DNA"	0.741370963669018	0
"782"	"1103_V2_D1"	"LC_ST100_DNA"	0.660909770703005	0
"783"	"1103_V2_D1_PowerFecal_DNA"	"LC_ST100_DNA"	0.717805894813012	0
"784"	"1103_V6_D29_CTAB_DNA"	"LC_ST100_DNA"	0.735466142662736	0
"785"	"1103_V6_D29"	"LC_ST100_DNA"	0.742007721579287	0
"786"	"1103_V6_D29_PowerFecal_DNA"	"LC_ST100_DNA"	0.73141973973251	0
"787"	"2103_V2_D1_CTAB_DNA"	"LC_ST100_DNA"	0.726090517262079	0
"788"	"2103_V2_D1"	"LC_ST100_DNA"	0.721600519181555	0
"789"	"2103_V2_D1_PowerFecal_DNA"	"LC_ST100_DNA"	0.735733675081775	0
"790"	"2103_V6_D29_CTAB_DNA"	"LC_ST100_DNA"	0.731151710068595	0
"791"	"2103_V6_D29"	"LC_ST100_DNA"	0.631696347723758	0
"792"	"2103_V6_D29_PowerFecal_DNA"	"LC_ST100_DNA"	0.721926099951572	0
"793"	"2202_V2_D1_CTAB_DNA"	"LC_ST100_DNA"	0.748458761534049	0
"794"	"2202_V2_D1"	"LC_ST100_DNA"	0.74645183048763	0
"795"	"2202_V2_D1_PowerFecal_DNA"	"LC_ST100_DNA"	0.740768191960376	0
"796"	"2202_V5_D22_CTAB_DNA"	"LC_ST100_DNA"	0.733341584363771	0
"797"	"2202_V5_D22"	"LC_ST100_DNA"	0.743767109534658	0
"798"	"2202_V5_D22_PowerFecal_DNA"	"LC_ST100_DNA"	0.725686671905226	0
"799"	"3204_V2_D1_CTAB_DNA"	"LC_ST100_DNA"	0.728937824414547	0
"800"	"3204_V2_D1"	"LC_ST100_DNA"	0.748144097044479	0
"801"	"3204_V2_D1_PowerFecal_DNA"	"LC_ST100_DNA"	0.727278357271617	0
"802"	"3204_V6_D29_CTAB_DNA"	"LC_ST100_DNA"	0.733466365173518	0
"803"	"3204_V6_D29"	"LC_ST100_DNA"	0.726509485385829	0
"804"	"3204_V6_D29_PowerFecal_DNA"	"LC_ST100_DNA"	0.733404821865967	0
"805"	"3216_V2_D1_CTAB_DNA"	"LC_ST100_DNA"	0.738401851711687	0
"806"	"3216_V2_D1"	"LC_ST100_DNA"	0.705291113774098	0
"807"	"3216_V2_D1_PowerFecal_DNA"	"LC_ST100_DNA"	0.73236999085928	0
"808"	"3216_V6_D29_CTAB_DNA"	"LC_ST100_DNA"	0.721456895674447	0
"809"	"3216_V6_D29"	"LC_ST100_DNA"	0.727332149910198	0
"810"	"3216_V6_D29_PowerFecal_DNA"	"LC_ST100_DNA"	0.724272118211818	0
"811"	"3218_V2_D1_CTAB_DNA"	"LC_ST100_DNA"	0.739793186287798	0
"812"	"3218_V2_D1"	"LC_ST100_DNA"	0.688209055912986	0
"813"	"3218_V2_D1_PowerFecal_DNA"	"LC_ST100_DNA"	0.653357759058058	0
"814"	"3218_V6_D29_CTAB_DNA"	"LC_ST100_DNA"	0.729946992596052	0
"815"	"3218_V6_D29"	"LC_ST100_DNA"	0.733953563149524	0
"816"	"3218_V6_D29_PowerFecal_DNA"	"LC_ST100_DNA"	NA	NA
"817"	"AM_ST7_DNA"	"LC_ST100_DNA"	0.565516952978934	0
"818"	"AM_ST7"	"LC_ST100_DNA"	0.554192462583889	0
"819"	"FP_ST38_DNA"	"LC_ST100_DNA"	0.563074568919719	0
"820"	"FP_ST38"	"LC_ST100_DNA"	0.565644013137913	0
"821"	"1103_V2_D1_CTAB_DNA"	"LC_ST100"	0.74112914521562	0
"822"	"1103_V2_D1"	"LC_ST100"	0.660764972232498	0
"823"	"1103_V2_D1_PowerFecal_DNA"	"LC_ST100"	0.717593474559665	0
"824"	"1103_V6_D29_CTAB_DNA"	"LC_ST100"	0.735179788461831	0
"825"	"1103_V6_D29"	"LC_ST100"	0.741728651243026	0
"826"	"1103_V6_D29_PowerFecal_DNA"	"LC_ST100"	0.731139556066969	0
"827"	"2103_V2_D1_CTAB_DNA"	"LC_ST100"	0.725860987008054	0
"828"	"2103_V2_D1"	"LC_ST100"	0.721366249362756	0
"829"	"2103_V2_D1_PowerFecal_DNA"	"LC_ST100"	0.735487755340189	0
"830"	"2103_V6_D29_CTAB_DNA"	"LC_ST100"	0.730916901242279	0
"831"	"2103_V6_D29"	"LC_ST100"	0.631513150581554	0
"832"	"2103_V6_D29_PowerFecal_DNA"	"LC_ST100"	0.721676464701879	0
"833"	"2202_V2_D1_CTAB_DNA"	"LC_ST100"	0.748179348406896	0
"834"	"2202_V2_D1"	"LC_ST100"	0.746186764207474	0
"835"	"2202_V2_D1_PowerFecal_DNA"	"LC_ST100"	0.740479826281361	0
"836"	"2202_V5_D22_CTAB_DNA"	"LC_ST100"	0.733039344067095	0
"837"	"2202_V5_D22"	"LC_ST100"	0.743526166397633	0
"838"	"2202_V5_D22_PowerFecal_DNA"	"LC_ST100"	0.725379261777649	0
"839"	"3204_V2_D1_CTAB_DNA"	"LC_ST100"	0.728643767416018	0
"840"	"3204_V2_D1"	"LC_ST100"	0.747875580164084	0
"841"	"3204_V2_D1_PowerFecal_DNA"	"LC_ST100"	0.726987416147695	0
"842"	"3204_V6_D29_CTAB_DNA"	"LC_ST100"	0.733173050884788	0
"843"	"3204_V6_D29"	"LC_ST100"	0.72621867979027	0
"844"	"3204_V6_D29_PowerFecal_DNA"	"LC_ST100"	0.733105242978086	0
"845"	"3216_V2_D1_CTAB_DNA"	"LC_ST100"	0.738390726908198	0
"846"	"3216_V2_D1"	"LC_ST100"	0.705390409110592	0
"847"	"3216_V2_D1_PowerFecal_DNA"	"LC_ST100"	0.732370312838115	0
"848"	"3216_V6_D29_CTAB_DNA"	"LC_ST100"	0.721271372267838	0
"849"	"3216_V6_D29"	"LC_ST100"	0.727225320877064	0
"850"	"3216_V6_D29_PowerFecal_DNA"	"LC_ST100"	0.724090779741264	0
"851"	"3218_V2_D1_CTAB_DNA"	"LC_ST100"	0.739679431142665	0
"852"	"3218_V2_D1"	"LC_ST100"	0.688063746629064	0
"853"	"3218_V2_D1_PowerFecal_DNA"	"LC_ST100"	0.653174245677237	0
"854"	"3218_V6_D29_CTAB_DNA"	"LC_ST100"	0.729916820022681	0
"855"	"3218_V6_D29"	"LC_ST100"	0.733848832925644	0
"856"	"3218_V6_D29_PowerFecal_DNA"	"LC_ST100"	NA	NA
"857"	"AM_ST7_DNA"	"LC_ST100"	0.565367313460624	0
"858"	"AM_ST7"	"LC_ST100"	0.554048800275907	0
"859"	"FP_ST38_DNA"	"LC_ST100"	0.562919161343953	0
"860"	"FP_ST38"	"LC_ST100"	0.5654844399099	0
"861"	"LC_ST100_DNA"	"LC_ST100"	0.999990694838157	0
"862"	"1103_V2_D1_CTAB_DNA"	"Negative"	0.799980856838574	0
"863"	"1103_V2_D1"	"Negative"	0.798353669642013	0
"864"	"1103_V2_D1_PowerFecal_DNA"	"Negative"	0.794426862708626	0
"865"	"1103_V6_D29_CTAB_DNA"	"Negative"	0.745367876788408	0
"866"	"1103_V6_D29"	"Negative"	0.828456544643417	0
"867"	"1103_V6_D29_PowerFecal_DNA"	"Negative"	0.825590168906259	0
"868"	"2103_V2_D1_CTAB_DNA"	"Negative"	0.86679456176738	0
"869"	"2103_V2_D1"	"Negative"	0.871054169809748	0
"870"	"2103_V2_D1_PowerFecal_DNA"	"Negative"	0.85638934582606	0
"871"	"2103_V6_D29_CTAB_DNA"	"Negative"	0.80827611757566	0
"872"	"2103_V6_D29"	"Negative"	0.820132878943589	0
"873"	"2103_V6_D29_PowerFecal_DNA"	"Negative"	0.834648202528919	0
"874"	"2202_V2_D1_CTAB_DNA"	"Negative"	0.786144817950155	0
"875"	"2202_V2_D1"	"Negative"	0.806349547212959	0
"876"	"2202_V2_D1_PowerFecal_DNA"	"Negative"	0.769392187845993	0
"877"	"2202_V5_D22_CTAB_DNA"	"Negative"	0.775812759852381	0
"878"	"2202_V5_D22"	"Negative"	0.839028161858003	0
"879"	"2202_V5_D22_PowerFecal_DNA"	"Negative"	0.778156377296261	0
"880"	"3204_V2_D1_CTAB_DNA"	"Negative"	0.735211942071622	0
"881"	"3204_V2_D1"	"Negative"	0.834492681521915	0
"882"	"3204_V2_D1_PowerFecal_DNA"	"Negative"	0.748912497834546	0
"883"	"3204_V6_D29_CTAB_DNA"	"Negative"	0.755049507540007	0
"884"	"3204_V6_D29"	"Negative"	0.794862779595944	0
"885"	"3204_V6_D29_PowerFecal_DNA"	"Negative"	0.771449536989998	0
"886"	"3216_V2_D1_CTAB_DNA"	"Negative"	0.802523395493623	0
"887"	"3216_V2_D1"	"Negative"	0.801363747226879	0
"888"	"3216_V2_D1_PowerFecal_DNA"	"Negative"	0.827280868651742	0
"889"	"3216_V6_D29_CTAB_DNA"	"Negative"	0.83159677421357	0
"890"	"3216_V6_D29"	"Negative"	0.844092305538924	0
"891"	"3216_V6_D29_PowerFecal_DNA"	"Negative"	0.847235368335967	0
"892"	"3218_V2_D1_CTAB_DNA"	"Negative"	0.83820773271624	0
